source,destination,src_index,dst_index,traversals,segment_km,allocated_km,delta_lat,delta_lon,src_lat,src_lon,dst_lat,dst_lon,log_traversals,src_out_degree,dst_in_degree,mean_avg_speed_kmh,mean_traffic_delay_minutes,mean_weather_delay_minutes,mean_vehicle_max_weight_kg,mean_vehicle_length_m,mean_vehicle_width_m,mean_vehicle_height_m,mean_cargo_volume_m3,mean_cargo_weight_kg,mean_load_factor,mean_breaks_required,share_peak_season,share_weekend,share_compliant,share_adverse_weather,target_cheapest,target_fastest,target_greenest
Derby,M6 J10 Walsall,12,33,3.0,48.334706144261474,61.23985932836007,0.30930000000000035,0.5048000000000001,52.9226,-1.4746,52.6133,-1.9794,1.3862943611198906,391.0,302.0,59.0,7.666666666666667,11.0,35333.333333333336,14.333333333333334,2.533333333333333,3.8333333333333335,83.33333333333333,25040.333333333332,0.7080000000000001,3.0,1.0,0.3333333333333333,1.0,0.3333333333333333,122.96326761580592,1.1974091737752248,54.31458096153725
M6 J10 Walsall,Knutsford Services,33,23,1.0,81.61409642838993,102.91063886744418,0.6856000000000009,0.43500000000000005,52.6133,-1.9794,53.2989,-2.4144,0.6931471805599453,302.0,242.0,57.6,0.0,0.0,44000.0,16.5,2.55,4.0,100.0,28537.0,0.649,2.0,1.0,0.0,1.0,0.0,205.81458979735027,2.038148964734597,86.19748295974357
ProLogis Park DC,Birmingham Central,47,2,5.0,7.94323269022788,9.72,0.0169000000000068,0.1140000000000001,52.5031,-1.7764,52.4862,-1.8904,1.791759469228055,162.0,180.0,58.7,0.0,5.2,28400.0,12.5,2.5100000000000002,3.7800000000000002,68.0,15476.0,0.5317999999999999,0.0,0.2,0.4,1.0,0.2,88.598,0.16599999999999998,8.254000000000001
Peterborough,M6 J10 Walsall,44,33,1.0,117.56156652937301,150.36721605626366,0.0438000000000045,1.7389000000000001,52.5695,-0.2405,52.6133,-1.9794,0.6931471805599453,291.0,302.0,55.1,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,29764.0,0.744,2.0,0.0,0.0,0.0,0.0,306.3710772828233,3.1541408117342904,139.55585289654547
Glasgow Central,Stafford,19,52,2.0,367.0437221168852,461.7621308658923,3.0575999999999937,2.1351000000000004,55.8642,-4.2518,52.8066,-2.1167,1.0986122886681098,155.0,411.0,62.55,0.0,0.0,38000.0,14.25,2.525,3.9,85.0,23955.5,0.6345000000000001,1.0,0.0,0.5,1.0,0.0,921.1743810914897,8.023466330376545,416.8561235308139
Knutsford Services,iPort Doncaster,23,67,6.0,95.97982099115198,124.45738673799923,0.19499999999999318,1.4102000000000001,53.2989,-2.4144,53.4939,-1.0042,1.9459101490553132,242.0,175.0,62.31666666666667,18.36666666666667,8.666666666666666,36333.333333333336,14.25,2.525,3.9000000000000004,82.5,20339.166666666668,0.5741666666666666,1.3333333333333333,0.5,0.16666666666666666,1.0,0.16666666666666666,246.45608901996317,2.256328661268054,104.99111354578766
Felixstowe Port,Derby,17,12,1.0,219.5727994174064,292.40488610072845,0.9659000000000049,2.8257,51.9567,1.3511,52.9226,-1.4746,0.6931471805599453,160.0,391.0,64.7,0.0,0.0,32000.0,12.0,2.5,3.8,70.0,22370.0,0.699,1.0,0.0,1.0,1.0,0.0,570.1124297443816,5.129056009316136,234.3946133877668
Sheffield Hub,iPort Doncaster,50,67,5.0,33.31212470226402,40.8,0.1127999999999929,0.4659,53.3811,-1.4701,53.4939,-1.0042,1.791759469228055,179.0,175.0,65.53999999999999,3.5200000000000005,7.8,34000.0,13.8,2.52,3.8800000000000003,77.0,22741.0,0.6508,0.0,0.4,0.0,1.0,0.4,86.846,0.626,34.796
Edinburgh Hub,Chester,16,9,4.0,307.46191231028405,376.8975288722798,2.7597999999999985,0.29449999999999976,55.9533,-3.1883,53.1935,-2.8938,1.6094379124341003,167.0,179.0,63.775000000000006,0.85,0.0,31000.0,13.125,2.5125,3.8499999999999996,72.5,21368.25,0.67975,1.0,0.5,0.25,1.0,0.0,746.4050003197112,6.461931115175628,317.5341606200117
Chester,Frankley Services,9,18,4.0,103.86080542666791,127.31619542030174,0.7706999999999979,0.8730000000000002,53.1935,-2.8938,52.4228,-2.0208,1.6094379124341003,179.0,300.0,63.775000000000006,0.85,0.0,31000.0,13.125,2.5125,3.8499999999999996,72.5,21368.25,0.67975,1.0,0.5,0.25,1.0,0.0,252.1360253216136,2.182843934036569,107.26321652222498
M5 J15 Almondsbury,Newcastle Hub,32,39,2.0,385.71328721250364,486.24969402255584,3.422699999999999,0.9433000000000002,51.5556,-2.5611,54.9783,-1.6178,1.0986122886681098,83.0,156.0,60.9,0.0,7.5,25000.0,11.0,2.5,3.65,60.0,15995.5,0.6065,2.0,0.5,0.0,1.0,0.5,947.2674775358926,8.939324423673913,408.7543576936549
Swindon,London Gateway DC,54,29,1.0,153.39596813410225,199.49184494524314,0.04719999999999658,2.2164,51.5558,-1.7797,51.5086,0.4367,0.6931471805599453,129.0,172.0,69.8,0.0,50.0,44000.0,16.5,2.55,4.0,100.0,27803.0,0.632,1.0,1.0,1.0,0.0,1.0,473.3681712408656,3.2332306601744847,182.73049473656948
Peterborough,Liverpool Port,44,27,1.0,206.6218975814425,257.46543673888834,0.835799999999999,2.7572,52.5695,-0.2405,53.4053,-2.9977,0.6931471805599453,291.0,161.0,58.3,0.4,0.0,18000.0,10.0,2.5,3.5,50.0,10252.0,0.57,1.0,1.0,1.0,1.0,0.0,509.07847447749845,4.794253165609218,215.59596008651243
Chester,Hull Port,9,22,1.0,180.83855890565516,236.64534390299056,0.5397999999999996,2.5771,53.1935,-2.8938,53.7333,-0.3167,0.6931471805599453,179.0,151.0,66.6,0.0,11.0,44000.0,16.5,2.55,4.0,100.0,35057.0,0.797,2.0,0.0,0.0,1.0,1.0,464.66690344254823,4.080334098727621,201.68709028328118
East Midlands Gateway,Frankley Services,15,18,5.0,65.17575480018775,83.0736628167983,0.40849999999999653,0.6924999999999999,52.8313,-1.3283,52.4228,-2.0208,1.791759469228055,156.0,300.0,61.5,14.719999999999999,20.8,33600.0,14.3,2.53,3.8600000000000003,79.0,18513.4,0.5559999999999999,1.0,0.0,0.0,1.0,0.4,168.55213470542867,1.5521034494960295,74.02797161542213
Preston,Stoke-on-Trent,46,53,3.0,91.4186148329141,116.32392986621848,0.7605000000000004,0.5237000000000003,53.7632,-2.7031,53.0027,-2.1794,1.3862943611198906,176.0,375.0,62.666666666666664,5.066666666666666,0.0,38666.666666666664,15.0,2.533333333333333,3.9333333333333336,86.66666666666667,21003.333333333332,0.5583333333333333,1.3333333333333333,0.3333333333333333,0.0,1.0,0.0,226.42802204381192,2.0522253905454,95.70101923774202
A1/A14 Junction,Newcastle Hub,1,39,2.0,307.59708745006304,383.05063838424843,2.644999999999996,1.3678,52.3333,-0.25,54.9783,-1.6178,1.0986122886681098,259.0,156.0,58.05,0.0,0.0,31000.0,13.25,2.525,3.75,75.0,18448.0,0.513,2.0,0.0,0.5,1.0,0.0,782.5144527720289,7.611306887723751,348.22026387723906
Felixstowe Port,Frankley Services,17,18,4.0,235.60234211847768,294.92986198620997,0.4661000000000044,3.3719,51.9567,1.3511,52.4228,-2.0208,1.6094379124341003,160.0,300.0,64.075,5.225,6.0,38000.0,14.25,2.525,3.9000000000000004,85.0,25016.75,0.657,2.25,0.25,0.25,0.75,0.25,562.5397880950596,5.245239147817183,232.0478773095389
Frankley Services,Glasgow Central,18,19,2.0,409.27371359313844,515.8791912766471,3.4413999999999945,2.2310000000000003,52.4228,-2.0208,55.8642,-4.2518,1.0986122886681098,300.0,169.0,59.85,0.0,0.0,44000.0,16.5,2.55,4.0,100.0,29281.0,0.6655,2.5,0.0,0.5,1.0,0.0,983.3437376538184,9.811763913559654,391.26471233567446
Manchester Central,Stafford,37,52,1.0,75.43649146996385,100.35267873327223,0.674199999999999,0.12590000000000012,53.4808,-2.2426,52.8066,-2.1167,0.6931471805599453,163.0,411.0,55.7,0.0,0.0,44000.0,16.5,2.55,4.0,100.0,30529.0,0.694,0.0,0.0,0.0,1.0,0.0,196.4782479137753,1.8061286270922627,81.11658539183973
Glasgow Central,Wolverhampton,19,64,1.0,389.70952430419294,504.69669508762456,3.278099999999995,2.1229000000000005,55.8642,-4.2518,52.5861,-2.1289,0.6931471805599453,155.0,363.0,58.2,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,13167.0,0.506,2.0,0.0,0.0,1.0,0.0,1004.1099346279393,10.088303220885022,436.1713089305061
Oxford,London Central,43,28,2.0,82.59504508892346,103.90865973365516,0.24460000000000548,1.1299000000000001,51.752,-1.2577,51.5074,-0.1278,1.0986122886681098,210.0,156.0,66.55,0.0,0.0,29000.0,13.25,2.525,3.75,70.0,17002.5,0.6100000000000001,0.0,0.0,1.0,1.0,0.0,266.8051091816657,1.5658047425339587,95.81374464961166
Toddington Services,Swindon,59,54,1.0,96.77111616271243,124.68268942754463,0.39700000000000557,1.2511,51.9528,-0.5286,51.5558,-1.7797,0.6931471805599453,111.0,129.0,68.1,32.8,15.0,40000.0,16.5,2.55,4.0,90.0,29253.0,0.731,0.0,0.0,0.0,1.0,1.0,246.3480002187616,1.8293371841495998,113.15580973236378
Cambridge,Cardiff Bay,5,6,4.0,240.59284995673363,297.97510435318566,0.7237000000000009,3.3009,52.2053,0.1218,51.4816,-3.1791,1.6094379124341003,115.0,183.0,60.425,0.35,8.0,30000.0,13.25,2.525,3.75,72.5,20478.25,0.6812500000000001,2.0,0.0,0.5,1.0,0.25,587.1431191819037,5.636995401746406,249.61399000342024
Leeds Central,Preston,25,46,8.0,75.93287538015413,94.4520591962039,0.03760000000000474,1.1540000000000001,53.8008,-1.5491,53.7632,-2.7031,2.1972245773362196,177.0,176.0,64.58749999999999,5.9125,2.25,39750.0,15.375,2.5375,3.95,90.625,24606.75,0.62,0.5,0.375,0.125,1.0,0.125,184.75121470260189,1.5335503799405827,78.61282032420112
Watford Gap,Peterborough,62,44,4.0,66.52810173091316,85.06700291765672,0.2627999999999986,0.8817000000000002,52.3067,-1.1222,52.5695,-0.2405,1.6094379124341003,391.0,291.0,62.525,8.525,5.5,36500.0,14.25,2.525,3.9,83.75,16108.0,0.4415,1.0,0.25,0.5,0.75,0.25,172.13814326623023,1.5381263767406892,68.93512631081353
Hull Port,Stafford,22,52,1.0,157.93474779707253,208.0361214007926,0.9266999999999967,1.7999999999999998,53.7333,-0.3167,52.8066,-2.1167,0.6931471805599453,189.0,411.0,67.1,38.7,0.0,44000.0,16.5,2.55,4.0,100.0,28521.0,0.648,1.0,0.0,0.0,1.0,0.0,413.4494011726084,3.5760206599951743,187.01500532074942
Stafford,DIRFT Daventry,52,11,1.0,88.9472822935553,117.16387859920738,0.5492000000000061,0.9560999999999997,52.8066,-2.1167,52.2574,-1.1606,0.6931471805599453,411.0,168.0,67.1,38.7,0.0,44000.0,16.5,2.55,4.0,100.0,28521.0,0.648,1.0,0.0,0.0,1.0,0.0,232.85059882739154,2.0139793400048256,105.32499467925057
ProLogis Park DC,Tibshelf Services,47,57,1.0,76.8534060560831,102.0228348664177,0.6385999999999967,0.4375,52.5031,-1.7764,53.1417,-1.3389,0.6931471805599453,162.0,547.0,67.2,0.0,0.0,44000.0,16.5,2.55,4.0,100.0,18237.0,0.414,1.0,0.0,0.0,1.0,0.0,201.82090668497338,1.7231007919715657,92.96565000735197
Stoke-on-Trent,Lancaster,53,24,2.0,123.16467057185547,156.80936297948224,1.0442000000000036,0.6216000000000004,53.0027,-2.1794,54.0469,-2.801,1.0986122886681098,375.0,125.0,66.0,5.55,0.0,29000.0,13.25,2.525,3.75,70.0,18142.0,0.612,2.0,0.0,1.0,1.0,0.0,302.8029228576122,2.748460253121415,125.57236419625573
M1/M6 Junction,Manchester Central,30,37,1.0,121.00098157434556,143.46513332494817,0.8947000000000003,1.0301,52.5861,-1.2125,53.4808,-2.2426,0.6931471805599453,498.0,188.0,65.2,0.4,16.0,18000.0,10.0,2.5,3.5,50.0,10464.0,0.581,0.0,0.0,1.0,1.0,1.0,352.0076052117898,2.2016214040839586,127.02492120621665
Swindon,ProLogis Park DC,54,47,1.0,105.33534141254972,139.8872961017734,0.9473000000000056,0.0033000000000000806,51.5558,-1.7797,52.5031,-1.7764,0.6931471805599453,129.0,156.0,65.8,0.0,0.0,40000.0,16.5,2.55,4.0,90.0,23379.0,0.584,1.0,0.0,0.0,1.0,0.0,317.25836214560223,2.43459263879105,124.79119325120946
Frankley Services,Northampton,18,40,6.0,78.63192953023703,99.25536837317982,0.182300000000005,1.1181,52.4228,-2.0208,52.2405,-0.9027,1.9459101490553132,300.0,363.0,61.666666666666664,13.383333333333333,0.0,35000.0,13.916666666666666,2.525,3.85,80.0,23192.5,0.6453333333333333,1.5,0.16666666666666666,0.3333333333333333,1.0,0.0,202.90422582547697,1.8156426695395063,81.57952321087635
Rugby,Milton Keynes,49,38,8.0,50.35463045699471,61.78689235802871,0.33020000000000493,0.5056999999999999,52.3708,-1.2651,52.0406,-0.7594,2.1972245773362196,393.0,277.0,62.87500000000001,10.8625,3.875,39750.0,15.375,2.5375,3.95,90.625,24778.0,0.616875,0.875,0.25,0.0,0.875,0.125,121.61390221443895,1.0684822523420516,51.20025673125188
Trafford Park DC,Charnock Richard,60,8,5.0,31.178826148900374,39.312120611983275,0.16400000000000148,0.38280000000000003,53.4668,-2.3141,53.6308,-2.6969,1.791759469228055,141.0,172.0,61.94,4.32,2.6,25600.0,12.1,2.5100000000000002,3.72,64.0,13557.4,0.5332000000000001,1.0,0.2,0.2,1.0,0.2,77.66147979331585,0.7156235575341062,32.79132592865493
Tibshelf Services,Wetherby Services,57,63,2.0,89.30757171536848,115.32988667377693,0.8027000000000015,0.04580000000000006,53.1417,-1.3389,53.9444,-1.3847,1.0986122886681098,547.0,280.0,55.7,10.8,0.0,29000.0,13.25,2.525,3.75,70.0,19053.0,0.647,1.5,1.0,0.5,1.0,0.0,231.6730928131023,2.3217195316672616,100.19709270119719
Leicester Forest East,Bristol DC,26,3,2.0,161.7075561425156,189.3015055189371,1.1621999999999986,1.4211999999999998,52.6167,-1.1667,51.4545,-2.5879,1.0986122886681098,425.0,175.0,63.75,0.0,8.0,32000.0,12.0,2.5,3.8,70.0,19841.5,0.62,1.0,0.5,0.5,1.0,0.5,389.90848279115124,3.2543741550853413,144.04976065194202
Oxford,Tamworth,43,55,3.0,102.38173077747007,136.95363913624823,0.8815999999999988,0.4333,51.752,-1.2577,52.6336,-1.691,1.3862943611198906,210.0,449.0,62.93333333333334,0.0,0.0,31333.333333333332,12.833333333333334,2.5166666666666666,3.766666666666667,73.33333333333333,18568.0,0.5770000000000001,1.0,0.3333333333333333,0.3333333333333333,1.0,0.0,264.6933863852319,2.3847065978053132,108.90991460177702
Teesport,Knutsford Services,56,23,2.0,168.1910829360021,197.97071497380637,1.3243999999999971,1.2421000000000002,54.6233,-1.1723,53.2989,-2.4144,1.0986122886681098,166.0,242.0,65.0,18.1,0.0,42000.0,16.5,2.55,4.0,95.0,30886.0,0.726,1.0,0.0,0.5,1.0,0.0,393.41159185087366,3.32868589704115,178.16175286247642
Stoke-on-Trent,Preston,53,46,2.0,91.4186148329141,116.5304840246836,0.7605000000000004,0.5237000000000003,53.0027,-2.1794,53.7632,-2.7031,1.0986122886681098,375.0,176.0,58.650000000000006,0.0,0.0,29000.0,13.25,2.525,3.75,70.0,17512.5,0.5645,2.0,0.0,1.0,1.0,0.0,232.07222454855167,2.2590911632556616,102.24913011371834
Stafford,Glasgow Central,52,19,4.0,367.0437221168852,467.82067746790267,3.0575999999999937,2.1351000000000004,52.8066,-2.1167,55.8642,-4.2518,1.6094379124341003,411.0,169.0,63.225,15.225,0.0,36500.0,14.875,2.5374999999999996,3.875,85.0,26049.0,0.7047500000000001,2.25,0.25,0.5,1.0,0.0,917.500534771495,8.41714465819577,404.1991130037005
Toddington Services,Edinburgh Hub,59,16,1.0,477.5773955451403,602.9752091727794,4.000499999999995,2.6597,51.9528,-0.5286,55.9533,-3.1883,0.6931471805599453,111.0,153.0,63.0,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,13712.0,0.527,2.0,0.0,1.0,1.0,0.0,1184.5729868670555,10.63863474181209,533.7418074266358
Wolverhampton,M1/M6 Junction,64,30,2.0,61.91031532042122,78.94636310876585,0.0,0.9163999999999999,52.5861,-2.1289,52.5861,-1.2125,1.0986122886681098,363.0,498.0,63.949999999999996,33.45,14.0,32000.0,12.0,2.5,3.8,70.0,25418.5,0.7945,1.0,0.5,0.5,1.0,0.5,154.6278094292217,1.366410275757503,64.56610061254379
Stoke-on-Trent,Leicester Forest East,53,26,4.0,80.46848865388567,100.64570983132243,0.3859999999999957,1.0126999999999997,53.0027,-2.1794,52.6167,-1.1667,1.6094379124341003,375.0,425.0,62.575,8.45,0.0,31500.0,12.625,2.5125,3.775,72.5,19087.0,0.5965,0.75,0.25,0.25,1.0,0.0,194.92640693251732,1.8071031406346802,78.70709766306572
Northampton,Chester,40,9,2.0,170.91588094791453,219.98317412052575,0.953000000000003,1.9911000000000003,52.2405,-0.9027,53.1935,-2.8938,1.0986122886681098,363.0,179.0,63.0,9.75,14.0,31000.0,13.25,2.525,3.75,75.0,22510.0,0.7164999999999999,1.5,0.5,0.5,1.0,0.5,428.9111677694449,3.9436477640484062,183.5362490326383
Chester,Trafford Park DC,9,60,1.0,49.04500932610437,63.67597615398126,0.273299999999999,0.5797000000000003,53.1935,-2.8938,53.4668,-2.3141,0.6931471805599453,179.0,144.0,58.5,19.5,28.0,18000.0,10.0,2.5,3.5,50.0,12500.0,0.694,2.0,0.0,0.0,1.0,1.0,126.48500761604237,1.2548468681767295,52.49572403087256
York,M5 J15 Almondsbury,66,32,1.0,285.1436163202247,349.8826291836652,2.4044000000000025,1.4738000000000002,53.96,-1.0873,51.5556,-2.5611,0.6931471805599453,218.0,83.0,64.3,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,17266.0,0.664,3.0,0.0,0.0,1.0,0.0,675.0485595433066,6.210792665364593,283.04739033618375
M5 J15 Almondsbury,Dover Port,32,14,1.0,273.2607948070517,335.3019316151807,0.4277000000000015,3.8745000000000003,51.5556,-2.5611,51.1279,1.3134,0.6931471805599453,83.0,180.0,64.3,0.0,0.0,26000.0,12.0,2.5,3.8,65.0,17266.0,0.664,3.0,0.0,0.0,1.0,0.0,646.9171861347247,5.9519696145445815,271.25192508067863
Nottingham Hub,Peterborough,41,44,6.0,75.15023585607211,93.37900572102586,0.38530000000000086,0.9176,52.9548,-1.1581,52.5695,-0.2405,1.9459101490553132,154.0,291.0,62.21666666666667,4.783333333333332,13.833333333333334,28333.333333333332,12.5,2.516666666666667,3.716666666666667,68.33333333333333,15778.666666666666,0.6018333333333333,0.8333333333333334,0.16666666666666666,0.5,1.0,0.5,192.07652289164488,1.676348839720309,78.36202870633184
London Central,London Gateway DC,28,29,7.0,39.068280597573214,48.785714285714285,0.0012000000000043087,0.5645,51.5074,-0.1278,51.5086,0.4367,2.0794415416798357,178.0,172.0,62.67142857142857,5.242857142857143,4.285714285714286,34000.0,14.285714285714286,2.5285714285714285,3.8714285714285714,80.0,21659.14285714286,0.6294285714285716,0.0,0.2857142857142857,0.42857142857142855,0.5714285714285714,0.2857142857142857,209.20714285714288,0.7799999999999999,40.887142857142855
DIRFT Daventry,Oxford,11,43,4.0,56.58966691945556,70.43571628783894,0.5053999999999945,0.09709999999999996,52.2574,-1.1606,51.752,-1.2577,1.6094379124341003,163.0,210.0,64.875,13.675,0.0,39000.0,15.375,2.5374999999999996,3.95,87.5,28409.0,0.72425,2.0,0.5,0.25,1.0,0.0,137.2384291834412,1.2272029108270106,60.87564869957433
Swindon,Chester,54,9,4.0,197.1783822929776,245.4229075610335,1.6377000000000024,1.1141,51.5558,-1.7797,53.1935,-2.8938,1.6094379124341003,129.0,179.0,64.875,13.675,0.0,39000.0,15.375,2.5374999999999996,3.95,87.5,28409.0,0.72425,2.0,0.5,0.25,1.0,0.0,478.1871484300415,4.276008286928281,212.11225626583266
Southampton Port,Rugby,51,49,7.0,164.27164610146292,211.8859075859716,1.4751000000000047,0.13070000000000004,50.8957,-1.3958,52.3708,-1.2651,2.0794415416798357,171.0,393.0,62.61428571428571,10.857142857142858,4.142857142857143,39142.857142857145,15.214285714285714,2.5357142857142856,3.942857142857143,89.28571428571429,23311.14285714286,0.5915714285714285,1.8571428571428572,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.2857142857142857,417.79361994428916,3.832249855616014,183.5011650343753
Rugby,Wolverhampton,49,64,7.0,63.20891774298947,81.53007059555532,0.21529999999999916,0.8637999999999999,52.3708,-1.2651,52.5861,-2.1289,2.0794415416798357,393.0,363.0,62.61428571428571,10.857142857142858,4.142857142857143,39142.857142857145,15.214285714285714,2.5357142857142856,3.942857142857143,89.28571428571429,23311.14285714286,0.5915714285714285,1.8571428571428572,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.2857142857142857,160.75983399042107,1.4745841515741576,70.60810749553491
Wolverhampton,Knutsford Services,64,23,7.0,81.53576342033644,105.16896642261865,0.7128000000000014,0.2855000000000003,52.5861,-2.1289,53.2989,-2.4144,2.0794415416798357,363.0,242.0,62.61428571428571,10.857142857142858,4.142857142857143,39142.857142857145,15.214285714285714,2.5357142857142856,3.942857142857143,89.28571428571429,23311.14285714286,0.5915714285714285,1.8571428571428572,0.14285714285714285,0.5714285714285714,0.8571428571428571,0.2857142857142857,207.3706726799528,1.9021262951375708,91.0802803446534
M5 J15 Almondsbury,Woodall Services,32,65,1.0,217.28698202207414,274.76766027515436,1.7702000000000027,1.358,51.5556,-2.5611,53.3258,-1.2031,0.6931471805599453,83.0,391.0,63.2,0.0,30.0,26000.0,12.0,2.5,3.8,65.0,13194.0,0.507,2.0,0.0,0.0,1.0,1.0,524.4923939378181,4.854194955173872,217.3263533055969
Newcastle Hub,M6 J10 Walsall,39,33,1.0,264.04560033296815,345.4931903659269,2.364999999999995,0.36160000000000014,54.9783,-1.6178,52.6133,-1.9794,0.6931471805599453,174.0,302.0,64.9,0.0,21.0,26000.0,12.0,2.5,3.8,65.0,14258.0,0.548,2.0,0.0,0.0,1.0,1.0,665.6358376116868,6.1167389312768,276.3314389073801
M6 J10 Walsall,Felixstowe Port,33,17,1.0,237.99484415456766,311.40680963407306,0.6566000000000045,3.3305,52.6133,-1.9794,51.9567,1.3511,0.6931471805599453,302.0,160.0,64.9,0.0,21.0,26000.0,12.0,2.5,3.8,65.0,14258.0,0.548,2.0,0.0,0.0,1.0,1.0,599.9641623883131,5.5132610687232,249.06856109261986
M6 J10 Walsall,Sheffield Hub,33,50,3.0,91.92711475754095,111.9377264110097,0.7678000000000011,0.5093000000000001,52.6133,-1.9794,53.3811,-1.4701,1.3862943611198906,302.0,164.0,60.56666666666666,0.0,0.0,25333.333333333332,12.166666666666666,2.5166666666666666,3.6666666666666665,63.333333333333336,16979.666666666668,0.6496666666666666,0.6666666666666666,0.0,0.3333333333333333,1.0,0.0,242.60088228372453,1.9969657668721201,89.44983253846333
Sheffield Hub,Warrington,50,61,2.0,74.74154056333698,95.05424581220359,0.008899999999997021,1.1269,53.3811,-1.4701,53.39,-2.597,1.0986122886681098,179.0,292.0,67.85,35.6,7.5,25000.0,11.0,2.5,3.65,60.0,19597.5,0.766,1.0,0.5,0.5,1.0,0.5,184.15973594780405,1.5586214370291875,80.76980526952974
