route_id,origin_name,origin_location,origin_latitude,origin_longitude,destination_name,destination_location,destination_latitude,destination_longitude,waypoints_json,waypoint_count,distance_km,estimated_driving_time_hours,total_time_hours,breaks_required,avg_speed_kmh,vehicle_type,vehicle_max_weight_kg,vehicle_height_m,vehicle_width_m,vehicle_length_m,cargo_volume_m3,euro_standard,cargo_weight_kg,load_factor,cargo_type,fuel_consumption_liters,co2_emissions_kg,nox_emissions_g,pm_emissions_g,emissions_per_km_kg,fuel_cost_gbp,driver_cost_gbp,vehicle_cost_gbp,insurance_cost_gbp,maintenance_cost_gbp,caz_cost_gbp,toll_cost_gbp,hgv_levy_gbp,lez_cost_gbp,total_cost_gbp,cost_per_km_gbp,efficiency_score,fuel_efficiency_actual_kmpl,on_time_delivery,customer_satisfaction_1_5,optimization_objective,traffic_delay_minutes,weather_condition,weather_delay_minutes,month,day_of_week,is_peak_season,is_weekend,route_compliant,bridge_restrictions,weight_restrictions,data_source,generation_timestamp,dataset_version
RT004766,Glasgow Central,Glasgow,55.8642,-4.2518,Trafford Park DC,Manchester,53.4668,-2.3141,"[{""lat"": 53.6308, ""lon"": -2.6969, ""name"": ""Charnock Richard"", ""type"": ""service_area""}, {""lat"": 53.2989, ""lon"": -2.4144, ""name"": ""Knutsford Services"", ""type"": ""service_area""}]",2,424.8,7.18,7.93,1,59.2,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,10679,0.411,food,135.53,363.22,793.906,16.1978,0.855,200.59,130.8,378.05,50.97,63.72,0,5.63,10,0,839.75,1.977,85.28,3.13,Yes,4.8,balanced,0,light_rain,0,3,3,Yes,No,Yes,Height 4.0m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.194767,2
RT004767,Liverpool Port,Liverpool,53.4053,-2.9977,Trafford Park DC,Manchester,53.4668,-2.3141,"[{""lat"": 53.6308, ""lon"": -2.6969, ""name"": ""Charnock Richard"", ""type"": ""service_area""}]",1,79.7,1.37,1.37,0,58.4,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,19649,0.491,pharmaceuticals,27.27,73.08,115.232,2.0549,0.916,40.36,22.54,70.97,9.57,11.96,0,0,10,0,165.39,2.074,84.99,2.92,Yes,4.2,fastest,0,clear,0,7,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.194908,2
RT004768,Bristol Port,Bristol,51.5103,-2.7139,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}]",2,227.6,3.94,3.94,0,57.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,28660,0.896,construction,74.6,199.93,284.24,7.5974,0.878,110.41,65.02,202.58,27.31,34.14,0,0,10,0,449.46,1.975,63.04,3.05,Yes,4.8,balanced,0,light_rain,0,1,2,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195049,2
RT004769,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,Leeds Central,Leeds,53.8008,-1.5491,"[{""lat"": 51.5558, ""lon"": -1.7797, ""name"": ""Swindon"", ""type"": ""intermediate""}, {""lat"": 52.8066, ""lon"": -2.1167, ""name"": ""Stafford"", ""type"": ""intermediate""}]",2,475.4,8.51,9.26,1,55.9,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,19490,0.75,automotive,158.67,425.25,755.552,10.381,0.895,234.84,152.79,423.1,57.05,71.31,0,7.94,10,0,957.03,2.013,56.25,3,Yes,4.8,balanced,0,clear,0,3,7,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195198,2
RT004770,Cardiff Bay,Cardiff,51.4816,-3.1791,Newcastle Hub,Newcastle,54.9783,-1.6178,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",3,780.1,13.55,15.8,3,57.6,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,14869,0.826,construction,249.78,669.41,952.374,27.0965,0.858,369.68,260.64,694.31,93.61,117.02,0,17.57,10,0,1562.82,2.003,66.76,3.12,Yes,4.8,fastest,0,light_rain,0,10,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195347,2
RT004771,Omega Warrington,Warrington,53.429,-2.6542,Teesport,Middlesbrough,54.6233,-1.1723,"[{""lat"": 53.6308, ""lon"": -2.6969, ""name"": ""Charnock Richard"", ""type"": ""service_area""}, {""lat"": 53.7632, ""lon"": -2.7031, ""name"": ""Preston"", ""type"": ""intermediate""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",3,245.6,3.59,3.59,0,68.5,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,20826,0.801,metals,83.62,224.1,394.169,8.8941,0.912,123.76,59.17,218.59,29.47,36.84,0,0,10,0,477.84,1.946,55.17,2.94,Yes,4.2,cheapest,0,light_rain,0,6,6,No,Yes,Yes,None,7.5t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195491,2
RT004772,East Midlands Gateway,Castle Donington,52.8313,-1.3283,iPort Doncaster,Doncaster,53.4939,-1.0042,"[{""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}]",2,103.2,1.67,1.67,0,61.9,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,29930,0.68,food,35.38,94.81,147.508,2.9006,0.918,52.36,27.5,91.87,12.39,15.48,0,0,10,0,209.6,2.03,69.81,2.92,No,4.5,balanced,0,heavy_rain,12,10,3,No,No,Yes,None,7.5t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195628,2
RT004773,Bristol DC,Bristol,51.4545,-2.5879,Grimsby Port,Grimsby,53.575,-0.075,"[{""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.8066, ""lon"": -2.1167, ""name"": ""Stafford"", ""type"": ""intermediate""}, {""lat"": 52.2053, ""lon"": 0.1218, ""name"": ""Cambridge"", ""type"": ""intermediate""}]",3,564.2,9.48,10.98,2,59.5,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,25291,0.575,machinery,178.71,478.94,894.064,21.1712,0.849,264.49,181.19,502.18,67.71,84.64,0,5.52,10,0,1115.72,1.977,74.16,3.16,Yes,4.8,greenest,31.6,light_rain,0,7,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195777,2
RT004774,Southampton Port,Southampton,50.8957,-1.3958,Newcastle Hub,Newcastle,54.9783,-1.6178,"[{""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 53.2989, ""lon"": -2.4144, ""name"": ""Knutsford Services"", ""type"": ""service_area""}]",3,614.8,11.05,12.55,2,55.6,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,17558,0.439,food,184.91,495.55,1066.073,13.8679,0.806,273.66,207.08,547.17,73.78,92.22,0,0.97,10,0,1204.88,1.96,66.26,3.32,Yes,4,balanced,0,light_rain,0,7,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.195963,2
RT004775,Cardiff Bay,Cardiff,51.4816,-3.1791,Leeds Central,Leeds,53.8008,-1.5491,"[{""lat"": 52.3708, ""lon"": -1.2651, ""name"": ""Rugby"", ""type"": ""intermediate""}, {""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}]",2,508.2,8.57,9.32,1,59.3,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,17191,0.661,retail,143.23,383.86,624.144,12.7697,0.755,211.98,153.8,452.29,60.98,76.23,0,23.05,10,0,988.33,1.945,83.01,3.55,Yes,4.8,fastest,0,cloudy,0,4,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196108,2
RT004776,Trafford Park DC,Manchester,53.4668,-2.3141,Doncaster iPort,Doncaster,53.5031,-1.0478,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}, {""lat"": 53.3258, ""lon"": -1.2031, ""name"": ""Woodall Services"", ""type"": ""service_area""}]",4,275.1,4.8,5.55,1,57.3,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,33970,0.772,retail,92.86,248.86,480.197,9.1809,0.905,137.43,91.51,244.8,33.01,41.26,0,0,10,0,558.01,2.029,75.46,2.96,Yes,5,fastest,1.7,cloudy,0,7,6,No,Yes,Yes,Height 4.2m,18t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196266,2
RT004777,Birmingham Central,Birmingham,52.4862,-1.8904,Portsmouth Port,Portsmouth,50.8025,-1.1088,"[{""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 52.8066, ""lon"": -2.1167, ""name"": ""Stafford"", ""type"": ""intermediate""}, {""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}]",4,426,6.72,7.47,1,63.4,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,15953,0.363,electronics,121.5,325.61,846.978,13.6524,0.764,179.82,123.28,379.15,51.12,63.9,100,0.01,10,0,907.28,2.13,83.74,3.51,Yes,5,cheapest,0,clear,0,1,5,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196417,2
RT004778,Bristol Port,Bristol,51.5103,-2.7139,Doncaster iPort,Doncaster,53.5031,-1.0478,"[{""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}]",1,405.2,5.86,6.61,1,69.2,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,12608,0.485,retail,124.49,333.64,770.279,13.54,0.823,184.25,109,360.67,48.63,60.79,0,11.12,10,0,784.45,1.936,89.96,3.26,Yes,4.8,fastest,0,snow,119,10,3,No,No,No,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196557,2
RT004779,Felixstowe Port,Felixstowe,51.9567,1.3511,iPort Doncaster,Doncaster,53.4939,-1.0042,"[{""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}, {""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}]",4,447.3,6.82,7.57,1,65.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,17940,0.408,plastics,137.29,367.93,707.019,11.3109,0.823,203.18,124.92,398.06,53.67,67.09,0,23.11,10,0,880.03,1.968,94.07,3.26,Yes,5,balanced,36.5,heavy_rain,18,8,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196718,2
RT004780,Tilbury Port,Tilbury,51.4545,0.3584,Liverpool Port,Liverpool,53.4053,-2.9977,"[{""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}, {""lat"": 52.4068, ""lon"": -1.5197, ""name"": ""Coventry"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 53.1935, ""lon"": -2.8938, ""name"": ""Chester"", ""type"": ""intermediate""}]",4,416.9,6.41,7.16,1,65.1,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,11899,0.458,pharmaceuticals,126.62,339.35,686.32,15.332,0.814,187.4,118.11,371.07,50.03,62.54,0,15.35,10,0,814.51,1.954,64.33,3.29,Yes,4.8,cheapest,23.6,clear,0,6,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.196887,2
RT004781,iPort Doncaster,Doncaster,53.4939,-1.0042,Cardiff Bay,Cardiff,51.4816,-3.1791,"[{""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}]",3,537,8.03,8.78,1,66.8,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,22008,0.688,textiles,187.77,503.21,754.058,15.7369,0.937,277.89,144.93,477.96,64.44,80.56,0,18.04,10,0,1073.82,2,78.59,2.86,Yes,4.8,fastest,0,cloudy,0,1,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197041,2
RT004782,Omega Warrington,Warrington,53.429,-2.6542,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",1,188.4,2.86,2.86,0,65.9,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,24621,0.769,construction,56.02,150.14,266.734,4.5238,0.797,82.91,47.16,167.66,22.61,28.26,0,0,10,0,358.6,1.904,89.61,3.36,No,4.5,greenest,0,cloudy,0,4,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197186,2
RT004783,Southampton Port,Southampton,50.8957,-1.3958,iPort Doncaster,Doncaster,53.4939,-1.0042,"[{""lat"": 52.3539, ""lon"": -2.0644, ""name"": ""Hopwood Park"", ""type"": ""service_area""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,362.3,6.4,7.15,1,56.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,24943,0.567,automotive,120.58,323.16,509.367,13.6596,0.892,178.46,118.03,322.44,43.48,54.34,0,8.86,10,0,735.62,2.03,91.81,3,Yes,4.8,cheapest,0,clear,0,3,6,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197329,2
RT004784,Felixstowe Port,Felixstowe,51.9567,1.3511,Doncaster iPort,Doncaster,53.5031,-1.0478,"[{""lat"": 52.5861, ""lon"": -1.2125, ""name"": ""M1/M6 Junction"", ""type"": ""junction""}]",1,352.9,6,6.75,1,58.9,Articulated 5-Axle,40000,4,2.55,16.5,90,Euro VI,20980,0.525,retail,106.62,285.73,440.112,13.2389,0.81,157.79,111.31,314.07,42.35,52.93,0,1.14,10,0,689.6,1.954,85.11,3.31,Yes,4.2,greenest,23.3,clear,0,4,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197469,2
RT004785,Magna Park DC,Lutterworth,52.4372,-1.1986,Cardiff Bay,Cardiff,51.4816,-3.1791,"[{""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}, {""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}]",2,367.7,5.69,6.44,1,64.6,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,13696,0.428,electronics,119.2,319.44,624.507,9.2426,0.869,176.41,106.31,327.29,44.13,55.16,0,19.78,10,0,739.09,2.01,78.37,3.09,Yes,4.2,fastest,0,cloudy,0,3,2,No,No,Yes,Height 4.0m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197611,2
RT004786,Manchester Central,Manchester,53.4808,-2.2426,Leeds Central,Leeds,53.8008,-1.5491,[],0,77.1,1.24,1.24,0,62.4,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,17342,0.394,pharmaceuticals,22.2,59.49,141.102,1.6321,0.772,32.86,20.38,68.63,9.25,11.57,0,0,10,0,152.69,1.98,66.43,3.47,Yes,4.2,balanced,0,light_rain,0,2,3,No,No,Yes,Height 3.8m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197741,2
RT004787,Hull Port,Hull,53.7333,-0.3167,Newcastle Hub,Newcastle,54.9783,-1.6178,"[{""lat"": 53.9444, ""lon"": -1.3847, ""name"": ""Wetherby Services"", ""type"": ""service_area""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",2,304.1,4.37,4.37,0,69.6,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,13995,0.437,electronics,90.81,243.37,496.83,8.1291,0.8,134.4,72.14,270.66,36.49,45.62,0,10.96,10,0,580.27,1.908,65.64,3.35,Yes,4.2,cheapest,0,light_rain,0,9,6,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.197889,2
RT004788,London Central,London,51.5074,-0.1278,Hull Port,Hull,53.7333,-0.3167,"[{""lat"": 52.5695, ""lon"": -0.2405, ""name"": ""Peterborough"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}]",2,566.1,8.33,9.08,1,68,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,10450,0.581,electronics,190.59,510.77,995.386,18.394,0.902,282.07,149.74,503.8,67.93,84.91,50,17.97,10,0,1166.41,2.061,59.28,2.97,Yes,3.5,fastest,8.1,clear,0,10,3,No,No,No,None,18t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198042,2
RT004789,London Central,London,51.5074,-0.1278,iPort Doncaster,Doncaster,53.4939,-1.0042,"[{""lat"": 51.5558, ""lon"": -1.7797, ""name"": ""Swindon"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}]",2,429.4,6.79,7.54,1,63.3,Rigid 2-Axle,18000,3.5,2.5,10,50,Euro VI,12874,0.715,construction,128.98,345.67,536.514,13.1822,0.805,190.89,124.35,382.2,51.53,64.42,0,23.9,10,100,947.28,2.206,60.11,3.33,Yes,4.8,greenest,0,light_rain,0,10,7,No,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198196,2
RT004790,Teesport,Middlesbrough,54.6233,-1.1723,Birmingham Central,Birmingham,52.4862,-1.8904,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}]",2,358.1,5.5,6.25,1,65.1,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,41596,0.945,construction,106.67,285.87,498.147,9.6316,0.798,157.87,103.09,318.69,42.97,53.71,50,10.92,10,0,747.24,2.087,82.35,3.36,Yes,4.5,cheapest,0,clear,0,12,7,Yes,Yes,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198338,2
RT004791,Omega Warrington,Warrington,53.429,-2.6542,Manchester Central,Manchester,53.4808,-2.2426,[],0,37.3,0.57,0.57,0,66,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,14566,0.455,textiles,11.31,30.3,47.401,1.2497,0.811,16.73,9.34,33.24,4.48,5.6,0,0,10,0,79.4,2.126,78.2,3.3,Yes,4,cheapest,0,heavy_rain,28,10,4,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198464,2
RT004792,Sheffield Hub,Sheffield,53.3811,-1.4701,Tilbury Port,Tilbury,51.4545,0.3584,"[{""lat"": 53.96, ""lon"": -1.0873, ""name"": ""York"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 52.2405, ""lon"": -0.9027, ""name"": ""Northampton"", ""type"": ""intermediate""}]",3,598.8,10.07,11.57,2,59.5,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,30023,0.682,automotive,195.17,523.05,1103.439,17.7782,0.873,288.85,190.87,532.94,71.86,89.82,0,6.89,10,0,1191.23,1.989,81.89,3.07,Yes,5,fastest,0,clear,0,5,7,No,Yes,Yes,Height 4.2m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198611,2
RT004793,Teesport,Middlesbrough,54.6233,-1.1723,Bristol Port,Bristol,51.5103,-2.7139,"[{""lat"": 52.9226, ""lon"": -1.4746, ""name"": ""Derby"", ""type"": ""intermediate""}, {""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}]",2,453.9,6.62,7.37,1,68.5,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,15302,0.589,pharmaceuticals,138.42,370.97,594.841,13.8369,0.817,204.87,121.68,403.94,54.46,68.08,0,4.02,10,0,867.06,1.91,82.79,3.28,Yes,4.5,fastest,0,clear,0,11,5,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198754,2
RT004794,Doncaster iPort,Doncaster,53.5031,-1.0478,Magna Park DC,Lutterworth,52.4372,-1.1986,"[{""lat"": 52.6167, ""lon"": -1.1667, ""name"": ""Leicester Forest East"", ""type"": ""service_area""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}]",2,269,4.55,5.3,1,59.1,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,13443,0.42,plastics,81,217.08,466.386,8.7316,0.807,119.88,87.42,239.41,32.28,40.35,0,0,10,0,529.33,1.968,61.36,3.32,Yes,3.5,balanced,0,clear,0,5,6,No,Yes,Yes,None,18t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.198909,2
RT004795,Dover Port,Dover,51.1279,1.3134,Teesport,Middlesbrough,54.6233,-1.1723,"[{""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 51.5556, ""lon"": -2.5611, ""name"": ""M5 J15 Almondsbury"", ""type"": ""junction""}, {""lat"": 53.7297, ""lon"": -1.6653, ""name"": ""M62 J26 Chain Bar"", ""type"": ""junction""}]",3,854.3,13.21,14.71,2,64.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,37140,0.844,metals,292.56,784.06,1461.875,25.6608,0.918,432.99,242.79,760.3,102.51,128.14,0,6.15,10,0,1682.89,1.97,60.92,2.92,Yes,4.8,fastest,0,cloudy,0,12,4,Yes,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199060,2
RT004796,Sheffield Hub,Sheffield,53.3811,-1.4701,Edinburgh Hub,Edinburgh,55.9533,-3.1883,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}]",1,438.6,6.33,7.08,1,69.3,Rigid 4-Axle,32000,3.8,2.5,12,70,Euro V,26581,0.831,textiles,150.34,402.91,786.241,11.1622,0.919,222.5,116.76,390.4,52.64,65.8,0,1.25,10,0,859.35,1.959,88.97,2.92,Yes,5,fastest,31.2,light_rain,0,11,3,Yes,No,Yes,None,7.5t limit,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199205,2
RT004797,Edinburgh Hub,Edinburgh,55.9533,-3.1883,London Gateway DC,Stanford-le-Hope,51.5086,0.4367,"[{""lat"": 53.39, ""lon"": -2.597, ""name"": ""Warrington"", ""type"": ""intermediate""}, {""lat"": 52.5861, ""lon"": -2.1289, ""name"": ""Wolverhampton"", ""type"": ""intermediate""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}]",3,699.6,11.36,12.86,2,61.6,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,14507,0.558,automotive,211.31,566.3,1073.333,24.1321,0.809,312.73,212.25,622.63,83.95,104.94,0,5.56,10,100,1452.05,2.076,59.04,3.31,No,4.5,greenest,43.3,light_rain,0,5,1,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199355,2
RT004798,Bristol Port,Bristol,51.5103,-2.7139,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 52.4228, ""lon"": -2.0208, ""name"": ""Frankley Services"", ""type"": ""service_area""}, {""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.0406, ""lon"": -0.7594, ""name"": ""Milton Keynes"", ""type"": ""intermediate""}, {""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}]",4,540.9,9.26,10.76,2,58.4,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,35874,0.815,chemicals,175.61,470.62,734.126,15.9764,0.87,259.9,177.48,481.41,64.91,81.14,0,0.43,10,0,1075.26,1.988,71.54,3.08,Yes,4.8,balanced,35.9,fog,31,6,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199506,2
RT004799,Cardiff Bay,Cardiff,51.4816,-3.1791,Doncaster iPort,Doncaster,53.5031,-1.0478,"[{""lat"": 52.6133, ""lon"": -1.9794, ""name"": ""M6 J10 Walsall"", ""type"": ""junction""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}, {""lat"": 51.9528, ""lon"": -0.5286, ""name"": ""Toddington Services"", ""type"": ""service_area""}, {""lat"": 53.1417, ""lon"": -1.3389, ""name"": ""Tibshelf Services"", ""type"": ""service_area""}]",4,567,8.75,9.5,1,64.8,Rigid 3-Axle,26000,3.8,2.5,12,65,Euro VI,14801,0.569,automotive,182.27,488.48,940.026,11.4477,0.862,269.76,156.73,504.59,68.03,85.04,0,14.16,10,0,1108.32,1.955,57.88,3.11,Yes,4.8,balanced,0,cloudy,0,8,7,No,Yes,No,Height 4.2m,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199654,2
RT004800,Sheffield Hub,Sheffield,53.3811,-1.4701,Dover Port,Dover,51.1279,1.3134,"[{""lat"": 52.6336, ""lon"": -1.691, ""name"": ""Tamworth"", ""type"": ""intermediate""}, {""lat"": 52.3067, ""lon"": -1.1222, ""name"": ""Watford Gap"", ""type"": ""service_area""}]",2,425.3,7.14,7.89,1,59.6,Articulated 6-Axle,44000,4,2.55,16.5,100,Euro VI,23106,0.525,chemicals,131.72,353,733.064,9.2204,0.83,194.94,130.21,378.54,51.04,63.8,0,24.8,10,0,853.33,2.006,86.37,3.23,Yes,4.2,greenest,0,light_rain,0,10,3,No,No,Yes,None,None,Synthetic - UK Logistics Research,2025-07-10T12:44:23.199801,2
